iter	MultiClass
331	0.0169443356
332	0.01689597934
333	0.01685443013
334	0.01678667511
335	0.0167249395
336	0.01667566693
337	0.01662173214
338	0.01658007077
339	0.01651210132
340	0.01643134102
341	0.01637898474
342	0.01634851219
343	0.01628884198
344	0.01622997524
345	0.01617738569
346	0.01611297009
347	0.01602959876
348	0.0159471788
349	0.01587976417
350	0.015824197
351	0.01577289304
352	0.01572876109
353	0.0156817302
354	0.01561997081
355	0.01556548231
356	0.01552325258
357	0.0154756434
358	0.01542184363
359	0.01536704584
360	0.01532038761
361	0.01526670083
362	0.01518413699
363	0.01512642536
364	0.0150816553
365	0.0150353192
366	0.01499050839
367	0.01493839496
368	0.01487634602
369	0.01481939756
370	0.01478682304
371	0.01470851465
372	0.01467614764
373	0.01463082008
374	0.01458113158
375	0.0145364115
376	0.01447802326
377	0.01442549415
378	0.01438912508
379	0.01434641818
380	0.01430398462
381	0.01425463578
382	0.01420910553
383	0.01415599832
384	0.0141212394
385	0.0140607234
386	0.01401814042
387	0.01397018947
388	0.01393844579
389	0.01390521488
390	0.01386588634
391	0.01383217025
392	0.0137884559
393	0.01376002432
394	0.01371065667
395	0.01367906649
396	0.0136452691
397	0.01360599006
398	0.01357250068
399	0.01354233004
400	0.01350388655
401	0.01346027962
402	0.01340761646
403	0.0133608358
404	0.01333462492
405	0.01328980134
406	0.01323210098
407	0.01320286328
408	0.01317682725
409	0.0131400993
410	0.01310895764
411	0.013069929
412	0.01303140924
413	0.01299722866
414	0.01296500815
415	0.01293239076
416	0.01289003985
417	0.0128510736
418	0.01282132257
419	0.012772554
420	0.01273878497
421	0.01269872874
422	0.01266228338
423	0.01262646461
424	0.0125934709
425	0.01256184652
426	0.01252689562
427	0.0124826449
428	0.01244858879
429	0.01242224453
430	0.01239265831
431	0.01236832132
432	0.01232985912
433	0.01230208368
434	0.01227641131
435	0.0122316014
436	0.01219002114
437	0.01216261949
438	0.01212159054
439	0.01207316646
440	0.01204336783
441	0.01199933241
442	0.01197761955
443	0.01195598702
444	0.01193206516
445	0.01188511039
446	0.01186545051
447	0.01183280421
448	0.01179804969
449	0.01176778847
450	0.01173381861
451	0.01171055156
452	0.0116697322
453	0.0116357516
454	0.01160830875
455	0.01156469566
456	0.01154182524
457	0.01151056097
458	0.01148074028
459	0.0114375968
460	0.01141279519
461	0.01138462944
462	0.01136015952
463	0.01133124335
464	0.01131030037
465	0.01128573084
466	0.01125843781
467	0.01122998538
468	0.01120781985
469	0.0111837384
470	0.01116116165
471	0.01113723422
472	0.01111219733
473	0.01108641129
474	0.0110611835
475	0.01103368339
476	0.01100842938
477	0.01098121417
478	0.01095202093
479	0.01092875364
480	0.01089990972
481	0.0108761156
482	0.0108538264
483	0.01083392551
484	0.01081003405
485	0.01078397386
486	0.01076178657
487	0.01074124574
488	0.01070067109
489	0.01067766609
490	0.01066004383
491	0.01064159107
492	0.01062014539
493	0.01058223884
494	0.01055432506
495	0.01053713192
496	0.01051445598
497	0.01049561208
498	0.0104762299
499	0.01045389239
500	0.01043883813
501	0.01041607306
502	0.01039206459
503	0.01035942118
504	0.0103374687
505	0.01031746766
506	0.01029364965
507	0.01025814245
508	0.01023489146
509	0.01021757591
510	0.0101932488
511	0.01017301648
512	0.01013641702
513	0.01012113783
514	0.01009796194
515	0.01007443005
516	0.01005615263
517	0.01004138908
518	0.01001602757
519	0.009993796426
520	0.00996885175
521	0.009948567811
522	0.009924086962
523	0.009907653207
524	0.009892893798
525	0.00987048133
526	0.009849110456
527	0.009826155857
528	0.0098075708
529	0.009786175592
530	0.009762349996
531	0.009746841361
532	0.009726191583
533	0.00970909931
534	0.009675581784
535	0.009651533923
536	0.00963186323
537	0.009615323183
538	0.009593513147
539	0.009576460698
540	0.009557185829
541	0.009538380295
542	0.009513390244
543	0.009496717207
544	0.009481810109
545	0.009463213547
546	0.009445324688
547	0.009433599317
548	0.009416226162
549	0.009396894754
550	0.009376659614
551	0.009354411425
552	0.009337093722
553	0.009309066357
554	0.009293642039
555	0.009279302954
556	0.009261048203
557	0.009243704245
558	0.009214055358
559	0.009191818733
560	0.009176800418
561	0.00915078948
562	0.009134050281
563	0.009116519993
564	0.009103348008
565	0.009086743886
566	0.009073802456
567	0.009061104308
568	0.009047579837
569	0.009030929134
570	0.009013064503
571	0.00899479923
572	0.008966689647
573	0.008943789541
574	0.008926269485
575	0.008911116307
576	0.008896077701
577	0.008884452936
578	0.008866050029
579	0.008848871
580	0.00883244782
581	0.008808819049
582	0.00879610637
583	0.008776935419
584	0.008763185167
585	0.00874565145
586	0.008729350948
587	0.008715471793
588	0.008703720789
589	0.008689777916
590	0.008671500715
591	0.00865517215
592	0.008641432358
593	0.008624590548
594	0.008601862431
595	0.008582845883
596	0.008565750966
597	0.008553352658
598	0.008539516339
599	0.008522314598
600	0.008500662761
601	0.00847815172
602	0.008458705949
603	0.008442079503
604	0.008424232569
605	0.008407292456
606	0.008394655623
607	0.008373652543
608	0.008357512927
609	0.008343829228
610	0.008326025071
611	0.008310857994
612	0.008292426539
613	0.008276896216
614	0.008263381837
615	0.008249569902
616	0.008236622353
617	0.008222714297
618	0.008207175126
619	0.008190032115
620	0.008171548584
621	0.008160684055
622	0.008150004847
623	0.008138603621
624	0.008124784992
625	0.008105070358
626	0.008091944946
627	0.008078122393
628	0.008065351211
629	0.008052419379
630	0.008037732637
631	0.008024948947
632	0.008014264124
633	0.008003667372
634	0.007990960496
635	0.007978742276
636	0.007961514906
637	0.007946814616
638	0.00793587253
639	0.007923844481
640	0.007911149755
641	0.007899946481
642	0.007887117355
643	0.007878010912
644	0.007865045458
645	0.007852870922
646	0.007836857946
647	0.007823850889
648	0.007811358508
649	0.007799621613
650	0.007785026904
651	0.007774826047
652	0.007760533444
653	0.007749089706
654	0.007735479607
655	0.007718872589
656	0.007701472714
657	0.007686087269
658	0.00767263374
659	0.007659238503
660	0.007647326253
661	0.007634791607
662	0.007621164418
663	0.007608283025
664	0.007594718175
665	0.007583003914
666	0.007573560736
667	0.007561723138
668	0.007552133033
669	0.007541983875
670	0.00752818928
671	0.007514479814
672	0.00749433904
673	0.007482839398
674	0.007473466228
675	0.007464021524
676	0.007450960848
677	0.007440693016
678	0.007424875533
679	0.007415606815
680	0.007406948754
681	0.00739751303
682	0.0073867105
683	0.007371468083
684	0.007362440906
685	0.007348817241
686	0.007336701502
687	0.007324217006
688	0.007313361485
689	0.007301417888
690	0.007283026219
691	0.007272560214
692	0.007257567563
693	0.007247450302
694	0.00723598477
695	0.007223572636
696	0.007213765794
697	0.007200095481
698	0.007190785208
699	0.007179225763
700	0.007168639374
701	0.007157090313
702	0.007147114663
703	0.007132361779
704	0.007123138238
705	0.007113522092
706	0.007099836848
707	0.007090992211
708	0.007075427405
709	0.007065592154
710	0.007057088855
711	0.007048712565
712	0.007039700295
713	0.007027297793
714	0.00701963504
715	0.00700950568
716	0.007001404256
717	0.006988706032
718	0.006980486195
719	0.006968906178
720	0.006960496148
721	0.006953010571
722	0.006941795404
723	0.006930232886
724	0.006919500753
725	0.006910517339
726	0.006902537964
727	0.006890810747
728	0.006882269339
729	0.00687461846
730	0.006862975224
731	0.006854405267
732	0.00684552033
733	0.006835310902
734	0.006825112685
735	0.00681360099
736	0.006805000762
737	0.006793445614
738	0.006783748165
739	0.006772655889
740	0.006763772966
741	0.006750281653
742	0.006742977585
743	0.006732687088
744	0.006724440142
745	0.006717601806
746	0.006712331378
747	0.006702470522
748	0.006693846986
749	0.00667913204
750	0.006672473645
751	0.006662568586
752	0.006651583703
753	0.006642860409
754	0.006636127926
755	0.006629668565
756	0.006621179625
757	0.006613127796
758	0.006602996326
759	0.006596523015
760	0.006588003592
761	0.00657191795
762	0.006564007292
763	0.006552204138
764	0.006544331797
765	0.006538019724
766	0.006527382248
767	0.006518908081
768	0.006507431696
769	0.006496288641
770	0.00648688883
771	0.006471631869
772	0.006466583339
773	0.006455965671
774	0.006450987959
775	0.006442318648
776	0.006436160767
777	0.006427526599
778	0.006420086888
779	0.006413488309
780	0.006404247928
781	0.006396660723
782	0.006387793336
783	0.006381134373
784	0.006371990202
785	0.006361794715
786	0.006353482863
787	0.006346733615
788	0.006337032574
789	0.006329726005
790	0.006322051764
791	0.006314373955
792	0.006305764489
793	0.006294760295
794	0.006286694204
795	0.006275657572
796	0.006266825256
797	0.006254860992
798	0.006244651083
799	0.006235211062
800	0.006225878272
801	0.006216137742
802	0.006204648585
803	0.006196931168
804	0.006188677031
805	0.006181832137
806	0.00617016808
807	0.006157497927
808	0.00615195744
809	0.006143609868
810	0.006134698175
811	0.006125630511
812	0.006117082988
813	0.006108464269
814	0.006098742855
815	0.006091085028
816	0.006084607405
817	0.006074172616
818	0.006065653079
819	0.006054717096
820	0.00604618791
821	0.006039047734
822	0.006031543389
823	0.006023306533
824	0.006016029762
825	0.00600759846
826	0.006001756249
827	0.005995523414
828	0.005984508111
829	0.005978777041
830	0.005971330728
831	0.005960501775
832	0.005952419214
833	0.005946003988
834	0.005939845743
835	0.005930753103
836	0.005919863922
837	0.005913962965
838	0.00590593637
839	0.005898844612
840	0.005889164192
841	0.005881596431
842	0.005872911155
843	0.005865898629
844	0.005854010465
845	0.005846780222
846	0.005836620711
847	0.005831214891
848	0.00581854248
849	0.005810898472
850	0.005799081213
851	0.005791266225
852	0.005783864151
853	0.005771413777
854	0.005763813307
855	0.005754207906
856	0.005748222939
857	0.005738959931
858	0.005732244252
859	0.005725294174
860	0.005713411421
861	0.0057092459
862	0.005701528583
863	0.005694939114
864	0.005687823659
865	0.005676207376
866	0.005667028771
867	0.005659890993
868	0.005654795775
869	0.005646796053
870	0.005639074411
871	0.005632806827
872	0.005627005751
873	0.005622177312
874	0.005616063463
875	0.005610740968
876	0.00560463431
877	0.005597785402
878	0.005591680952
879	0.00558028687
880	0.005570794908
881	0.005563462215
882	0.005555250496
883	0.005549357355
884	0.005540961375
885	0.005533274533
886	0.00552718648
887	0.005518676743
888	0.005513281026
889	0.005505119715
890	0.005496825528
891	0.005491173909
892	0.005485465748
893	0.005479653914
894	0.005473250126
895	0.005468041222
896	0.005459142102
897	0.005453400523
898	0.005447582689
899	0.005440431661
900	0.005433829659
901	0.005425084701
902	0.005419794702
903	0.005413632449
904	0.005407745091
905	0.005402507583
906	0.005392695956
907	0.005384128363
908	0.005378534089
909	0.005372625715
910	0.005366455194
911	0.005360670277
912	0.005354807274
913	0.005345988322
914	0.005338873503
915	0.005333540674
916	0.005325455099
917	0.005320637732
918	0.005315253477
919	0.005309041557
920	0.005301001022
921	0.005294855713
922	0.005289328406
923	0.005283100352
924	0.005276489798
925	0.00527194462
926	0.005264428252
927	0.005258822115
928	0.005252432746
929	0.005246387893
930	0.005236713399
931	0.005228110944
932	0.005221255107
933	0.005214766987
934	0.005209160007
935	0.005203959041
936	0.00519872212
937	0.005190821108
938	0.005184746285
939	0.005180040117
940	0.005174254868
941	0.005168942345
942	0.005163062034
943	0.005157850826
944	0.005150757878
945	0.00514395444
946	0.005135118348
947	0.005130659342
948	0.005125534496
949	0.005117286845
950	0.005112538301
951	0.005105097566
952	0.005096642611
953	0.005091744496
954	0.005088006968
955	0.005082318366
956	0.005075425913
957	0.005068663256
958	0.005060855268
959	0.005054752833
960	0.005046500709
961	0.00504178755
962	0.005035430271
963	0.005029282665
964	0.005020709074
965	0.00501281984
966	0.005006513263
967	0.005000112689
968	0.004993929875
969	0.004987727263
970	0.004983294449
971	0.004978791628
972	0.004973815846
973	0.004967027957
974	0.004958521076
975	0.004953214323
976	0.004947740169
977	0.004939935219
978	0.00493633782
979	0.004930355931
980	0.004925925023
981	0.004921159399
982	0.004914603087
983	0.004909263914
984	0.00490169426
985	0.004897304761
986	0.004890206626
987	0.004886298016
988	0.004881313482
989	0.004878432826
990	0.004871050115
991	0.004867207081
992	0.004862118536
993	0.00485725984
994	0.004853683882
995	0.00484842465
996	0.004841950613
997	0.004836883745
998	0.004830504218
999	0.004827287578
